id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,Z-7_MA_AA,Z-8_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,I-7_MA_AA,I-8_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,T-7_MA_AA,T-8_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,S-7_MA_AA,S-8_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA,chi-7_MA_AA,chi-8_MA_AA,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,Z-7_MD_AA,Z-8_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,I-7_MD_AA,I-8_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,T-7_MD_AA,T-8_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,S-7_MD_AA,S-8_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA,chi-7_MD_AA,chi-8_MD_AA,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,Z-7_FA_AA,Z-8_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,I-7_FA_AA,I-8_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,T-7_FA_AA,T-8_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,S-7_FA_AA,S-8_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA,chi-7_FA_AA,chi-8_FA_AA,target_barrier
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929,6776,3388,1848,231,0,0,0,0,1,4,8,19,3,0,0,0,0,16,48,108,88,12,0,0,0,0,1.988,5.866,7.614,8.897,1.311,0,0,0,0,4.84,20.878,45.188,92.73,14.52,0,0,0,0,0,220,572,1439,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,54,9,0,0,0,0,0,1.48,5.88,20.48,3.3,0,0,0,0,0,-0.69,-2.94,-0.35,0,0,0,0,0,8722,16380,13826,9416,4772,1872,600,108,0,35,68,126,164,272,212,240,108,0,194,484,726,920,936,800,456,108,0,12.804,34.384,54.164,68.262,70.122,49.051,32.438,10.379,0,188.743,386.444,664.871,919.325,1456.871,1201.746,1217.04,522.72,0,5.9
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929,6237,3311,1848,231,0,0,0,0,1,4,7,19,3,0,0,0,0,16,44,104,88,12,0,0,0,0,1.988,5.189,7.177,8.897,1.311,0,0,0,0,4.84,23.958,40.348,92.73,14.52,0,0,0,0,0,227,496,1439,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,54,9,0,0,0,0,0,1.96,4.78,20.48,3.3,0,0,0,0,0,-2.09,-2.94,-0.35,0,0,0,0,0,8546,15270,12664,8670,4350,1782,594,108,0,34,66,124,158,258,174,234,108,0,190,472,698,848,840,750,450,108,0,11.931,32.38,50.304,61.447,60.909,44.246,31.862,10.379,0,193.087,381.252,674.539,940.273,1494.195,1034.766,1188,522.72,0,14.3
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,5929,6776,2464,2541,616,0,0,0,0,1,5,5,13,8,0,0,0,0,25,60,90,115,40,0,0,0,0,1.988,6.359,5.09,8.051,3.497,0,0,0,0,4.84,30.096,30.206,66,38.72,0,0,0,0,0,297,353,968,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,42,32,0,0,0,0,0,2.54,3.44,12.62,8.8,0,0,0,0,0,-2.68,-2.73,-1.4,0,0,0,0,0,8746,15616,11800,10108,6980,2512,738,144,0,32,66,120,148,228,148,138,144,0,192,494,726,884,806,648,462,144,0,12.718,33.874,51.823,62.045,67.484,43.331,28.886,13.838,0,189.473,407.859,719.17,918.221,1355.377,914.004,760.32,696.96,0,8.9
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,5929,5390,2464,2541,616,0,0,0,0,1,5,5,13,8,0,0,0,0,25,60,90,115,40,0,0,0,0,1.988,6.105,5.09,8.051,3.497,0,0,0,0,4.84,30.536,30.206,66,38.72,0,0,0,0,0,315,353,968,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,42,32,0,0,0,0,0,2.72,3.44,12.62,8.8,0,0,0,0,0,-2.88,-2.73,-1.4,0,0,0,0,0,7810,12844,9892,8956,5792,2224,738,144,0,32,66,120,148,228,148,138,144,0,192,494,726,884,806,648,462,144,0,12.318,33.366,50.631,60.745,65.429,42.438,28.886,13.838,0,190.697,408.739,723.458,923.713,1367.377,921.044,760.32,696.96,0,12.3
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929,3927,3542,2618,616,0,0,0,0,1,4,7,14,8,0,0,0,0,16,44,84,96,32,0,0,0,0,1.988,4.766,7.05,8.488,3.497,0,0,0,0,4.84,21.626,43.384,70.84,38.72,0,0,0,0,0,257,493,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,24,0,0,0,0,0,2.26,4.87,13.72,8.8,0,0,0,0,0,-1.03,-4.32,-1.4,0,0,0,0,0,7594,10002,10174,9154,5620,2924,1028,160,0,34,68,120,152,230,196,196,160,0,188,470,704,864,874,808,556,160,0,12.44,32.205,49.586,62.127,67.222,56.247,39.32,15.376,0,198.557,415.144,697.869,909.394,1338.438,1213.432,1103.168,774.4,0,9.4
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929,3927,3619,2541,616,0,0,0,0,1,4,7,13,8,0,0,0,0,16,44,80,92,32,0,0,0,0,1.988,4.766,7.022,8.051,3.497,0,0,0,0,4.84,21.626,44.462,66,38.72,0,0,0,0,0,257,492,968,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,29,24,0,0,0,0,0,2.26,4.89,12.62,8.8,0,0,0,0,0,-1.03,-4.81,-1.4,0,0,0,0,0,7606,10002,10316,9090,5610,2910,978,144,0,33,66,118,150,224,184,170,144,0,184,462,692,838,818,724,494,144,0,12.315,31.724,49.077,61.147,65.408,53.371,35.681,13.838,0,196.456,406.423,688.805,906.849,1323.233,1167.284,988.416,696.96,0,7.2
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929,4004,3542,3157,616,0,0,0,0,1,4,7,14,8,0,0,0,0,16,44,84,96,32,0,0,0,0,1.988,4.738,7.05,8.982,3.497,0,0,0,0,4.84,22.704,43.384,73.568,38.72,0,0,0,0,0,256,493,1037,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,24,0,0,0,0,0,2.28,4.87,13.37,8.8,0,0,0,0,0,-1.52,-4.32,-2.64,0,0,0,0,0,7670,10252,10364,10312,6316,3500,1490,272,0,34,68,120,152,230,196,196,160,0,188,470,704,864,874,808,556,160,0,12.75,32.631,49.964,62.944,68.849,59.137,43.317,17.112,0,208.289,426.123,714.699,931.677,1385.893,1273.262,1177.568,818.048,0,16.5
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929,4004,3542,3773,616,0,0,0,0,1,4,7,14,8,0,0,0,0,16,44,84,96,32,0,0,0,0,1.988,4.738,7.05,9.532,3.497,0,0,0,0,4.84,22.704,43.384,71.676,38.72,0,0,0,0,0,256,493,1029,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,24,0,0,0,0,0,2.28,4.87,12.98,8.8,0,0,0,0,0,-1.52,-4.32,-1.78,0,0,0,0,0,7862,10348,10476,11544,7036,4140,2018,400,0,34,68,120,152,230,196,196,160,0,188,470,704,864,874,808,556,160,0,13.417,33.2,50.518,64.043,70.916,62.468,47.771,19.046,0,203.112,421.737,709.47,927.893,1373.371,1243.729,1125.968,787.776,0,15.3
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929,5236,3080,2541,616,0,0,0,0,1,6,6,13,8,0,0,0,0,36,96,114,138,48,0,0,0,0,1.988,6.599,6.021,8.051,3.497,0,0,0,0,4.84,37.84,37.774,66,38.72,0,0,0,0,0,394,422,968,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,55,40,0,0,0,0,0,3.78,4.19,12.62,8.8,0,0,0,0,0,-4,-3.97,-1.4,0,0,0,0,0,7698,12760,10896,9820,6172,2720,866,144,0,34,72,130,168,264,190,154,144,0,216,586,858,1102,1042,758,478,144,0,12.653,36.227,54.836,68.486,74.191,51.711,32.159,13.838,0,213.62,465.177,806.404,1115.672,1661.039,1244.308,881.408,696.96,0,8.9
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929,4081,3157,2541,616,0,0,0,0,1,4,7,13,8,0,0,0,0,16,44,80,92,32,0,0,0,0,1.988,4.667,6.458,8.051,3.497,0,0,0,0,4.84,23.584,42.614,66,38.72,0,0,0,0,0,255,498,968,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,29,24,0,0,0,0,0,2.33,5.29,12.62,8.8,0,0,0,0,0,-1.92,-3.97,-1.4,0,0,0,0,0,7586,10242,9572,8710,5262,2546,882,144,0,33,66,118,150,224,184,170,144,0,184,462,692,838,818,724,494,144,0,11.809,30.899,47.578,58.429,61.193,48.456,33.697,13.838,0,197.385,409.971,698.068,925.181,1347.787,1148.212,958.848,696.96,0,14.3
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929,4697,3157,2541,616,0,0,0,0,1,4,7,13,8,0,0,0,0,16,44,80,92,32,0,0,0,0,1.988,5.217,6.458,8.051,3.497,0,0,0,0,4.84,21.692,42.614,66,38.72,0,0,0,0,0,247,498,968,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,29,24,0,0,0,0,0,1.94,5.29,12.62,8.8,0,0,0,0,0,-1.06,-3.97,-1.4,0,0,0,0,0,7778,11490,10292,9350,5790,2674,882,144,0,33,66,118,150,224,184,170,144,0,184,462,692,838,818,724,494,144,0,12.476,32.24,49.645,61.76,65.647,50.391,33.697,13.838,0,192.208,402.403,685.546,895.648,1296.187,1117.94,958.848,696.96,0,8.8
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,5929,4774,2464,2541,616,0,0,0,0,1,5,5,13,8,0,0,0,0,25,60,90,115,40,0,0,0,0,1.988,5.471,5.09,8.051,3.497,0,0,0,0,4.84,32.34,30.206,66,38.72,0,0,0,0,0,323,353,968,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,42,32,0,0,0,0,0,3.17,3.44,12.62,8.8,0,0,0,0,0,-3.7,-2.73,-1.4,0,0,0,0,0,7602,11612,9044,8444,5264,2096,738,144,0,32,66,120,148,228,148,138,144,0,192,494,726,884,806,648,462,144,0,11.603,32.097,47.652,57.496,60.29,40.206,28.886,13.838,0,196.552,412.347,741.039,946.23,1416.577,949.908,760.32,696.96,0,15.5
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929,6160,3003,2618,616,0,0,0,0,1,4,6,14,8,0,0,0,0,16,40,80,96,32,0,0,0,0,1.988,5.428,6.091,8.488,3.497,0,0,0,0,4.84,22.528,36.894,70.84,38.72,0,0,0,0,0,228,423,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,32,24,0,0,0,0,0,1.79,4.14,13.72,8.8,0,0,0,0,0,-1.44,-3.57,-1.4,0,0,0,0,0,8732,14386,11706,10786,7048,2910,916,160,0,33,66,118,146,218,168,180,160,0,184,458,678,806,786,744,540,160,0,12.882,32.526,50.159,62.584,67.008,50.404,35.948,15.376,0,191.721,404.059,690.859,880.194,1266.291,1035.728,999.328,774.4,0,7.6
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929,4774,3003,2618,616,0,0,0,0,1,4,6,14,8,0,0,0,0,16,40,80,96,32,0,0,0,0,1.988,5.175,6.091,8.488,3.497,0,0,0,0,4.84,22.968,36.894,70.84,38.72,0,0,0,0,0,246,423,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,32,24,0,0,0,0,0,1.97,4.14,13.72,8.8,0,0,0,0,0,-1.64,-3.57,-1.4,0,0,0,0,0,7796,11614,10086,9382,5824,2622,916,160,0,33,66,118,146,218,168,180,160,0,184,458,678,806,786,744,540,160,0,12.483,32.018,49.205,61.029,64.841,49.511,35.948,15.376,0,192.945,404.939,693.771,886.902,1279.171,1042.768,999.328,774.4,0,8.3
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929,3927,3465,2695,616,0,0,0,0,1,4,7,15,8,0,0,0,0,16,44,88,100,32,0,0,0,0,1.988,4.766,7.12,8.925,3.497,0,0,0,0,4.84,21.626,42.504,75.68,38.72,0,0,0,0,0,257,494,1120,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,35,24,0,0,0,0,0,2.26,4.82,14.82,8.8,0,0,0,0,0,-1.03,-3.92,-1.4,0,0,0,0,0,7580,10004,10032,9218,5634,2932,1080,176,0,35,70,122,154,236,208,224,176,0,192,478,716,890,932,896,620,176,0,12.604,32.719,50.179,63.267,69.299,59.54,43.301,16.914,0,200.805,426.48,707.329,913.25,1357.446,1259.304,1230.768,851.84,0,6.5
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929,3927,3542,2618,616,0,0,0,0,1,4,7,14,8,0,0,0,0,16,44,84,96,32,0,0,0,0,1.988,4.766,7.092,8.488,3.497,0,0,0,0,4.84,21.626,43.582,70.84,38.72,0,0,0,0,0,257,493,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,24,0,0,0,0,0,2.26,4.84,13.72,8.8,0,0,0,0,0,-1.03,-4.41,-1.4,0,0,0,0,0,7592,10004,10174,9154,5622,2922,1028,160,0,34,68,120,152,230,196,196,160,0,188,470,704,864,874,808,556,160,0,12.479,32.237,49.67,62.286,67.483,56.621,39.469,15.376,0,198.704,417.759,698.265,910.705,1341.849,1217.072,1106.336,774.4,0,4.2
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929,4004,3465,3234,616,0,0,0,0,1,4,7,15,8,0,0,0,0,16,44,88,100,32,0,0,0,0,1.988,4.738,7.12,9.419,3.497,0,0,0,0,4.84,22.704,42.504,78.408,38.72,0,0,0,0,0,256,494,1113,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,35,24,0,0,0,0,0,2.28,4.82,14.47,8.8,0,0,0,0,0,-1.52,-3.92,-2.64,0,0,0,0,0,7656,10254,10222,10374,6332,3494,1556,288,0,35,70,122,154,236,208,224,176,0,192,478,716,890,932,896,620,176,0,12.915,33.144,50.558,64.081,70.913,62.465,47.515,18.65,0,210.537,437.459,724.159,935.141,1407.057,1318.142,1310.624,895.488,0,12.4
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929,4004,3465,3850,616,0,0,0,0,1,4,7,15,8,0,0,0,0,16,44,88,100,32,0,0,0,0,1.988,4.738,7.12,9.969,3.497,0,0,0,0,4.84,22.704,42.504,76.516,38.72,0,0,0,0,0,256,494,1105,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,35,24,0,0,0,0,0,2.28,4.82,14.08,8.8,0,0,0,0,0,-1.52,-3.92,-1.78,0,0,0,0,0,7848,10350,10334,11606,7052,4118,2100,416,0,35,70,122,154,236,208,224,176,0,192,478,716,890,932,896,620,176,0,13.582,33.713,51.112,65.181,72.98,65.834,52.21,20.584,0,205.36,433.073,718.93,931.357,1394.535,1289.297,1255.24,865.216,0,11.2
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929,5236,3003,2618,616,0,0,0,0,1,6,6,14,8,0,0,0,0,36,96,120,144,48,0,0,0,0,1.988,6.599,6.091,8.488,3.497,0,0,0,0,4.84,37.84,36.894,70.84,38.72,0,0,0,0,0,394,423,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,60,40,0,0,0,0,0,3.78,4.14,13.72,8.8,0,0,0,0,0,-4,-3.57,-1.4,0,0,0,0,0,7684,12762,10754,9850,6232,2718,916,160,0,35,74,132,170,274,200,180,160,0,220,594,874,1142,1106,840,540,160,0,12.818,36.741,55.429,69.755,77.001,54.52,35.948,15.376,0,215.869,476.513,815.864,1113.632,1714.515,1280.72,999.328,774.4,0,6.9
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929,4081,3080,2618,616,0,0,0,0,1,4,7,14,8,0,0,0,0,16,44,84,96,32,0,0,0,0,1.988,4.667,6.528,8.488,3.497,0,0,0,0,4.84,23.584,41.734,70.84,38.72,0,0,0,0,0,255,499,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,24,0,0,0,0,0,2.33,5.24,13.72,8.8,0,0,0,0,0,-1.92,-3.57,-1.4,0,0,0,0,0,7572,10244,9430,8770,5290,2546,932,160,0,34,68,120,152,230,196,196,160,0,188,470,704,864,874,808,556,160,0,11.974,31.412,48.171,59.562,63.185,51.458,37.485,15.376,0,199.633,421.307,707.528,928.325,1370.991,1194.304,1076.768,774.4,0,15.9
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929,4697,3080,2618,616,0,0,0,0,1,4,7,14,8,0,0,0,0,16,44,84,96,32,0,0,0,0,1.988,5.217,6.528,8.488,3.497,0,0,0,0,4.84,21.692,41.734,70.84,38.72,0,0,0,0,0,247,499,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,24,0,0,0,0,0,1.94,5.24,13.72,8.8,0,0,0,0,0,-1.06,-3.57,-1.4,0,0,0,0,0,7764,11492,10150,9394,5834,2674,932,160,0,34,68,120,152,230,196,196,160,0,188,470,704,864,874,808,556,160,0,12.641,32.754,50.238,62.931,67.88,53.392,37.485,15.376,0,194.456,413.739,695.006,899.48,1315.607,1164.032,1076.768,774.4,0,9.7
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929,4158,3003,2618,616,0,0,0,0,1,4,6,14,8,0,0,0,0,16,40,80,96,32,0,0,0,0,1.988,4.54,6.091,8.488,3.497,0,0,0,0,4.84,24.772,36.894,70.84,38.72,0,0,0,0,0,254,423,1044,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,32,24,0,0,0,0,0,2.42,4.14,13.72,8.8,0,0,0,0,0,-2.46,-3.57,-1.4,0,0,0,0,0,7588,10382,9366,8758,5280,2494,916,160,0,33,66,118,146,218,168,180,160,0,184,458,678,806,786,744,540,160,0,11.767,30.749,46.82,57.141,59.423,47.279,35.948,15.376,0,198.8,408.547,705.71,914.404,1331.979,1071.632,999.328,774.4,0,13
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929,4774,3003,3003,847,0,0,0,0,1,4,6,14,11,0,0,0,0,16,40,80,108,44,0,0,0,0,1.988,5.175,6.091,9.08,4.808,0,0,0,0,4.84,22.968,36.894,71.61,53.24,0,0,0,0,0,246,423,1039,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,33,0,0,0,0,0,1.97,4.14,13.3,12.1,0,0,0,0,0,-1.64,-3.57,-1.75,0,0,0,0,0,7834,11720,10194,10188,6846,3278,1438,438,48,36,72,130,152,224,186,210,238,48,202,494,708,842,858,900,786,346,48,13.208,33.972,51.716,63.571,69.933,58.012,47.459,28.08,4.613,209.128,440.727,764.724,922.102,1313.734,1156.527,1201.564,1182.72,232.32,11.7
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929,3927,3465,3080,847,0,0,0,0,1,4,7,15,11,0,0,0,0,16,44,88,112,44,0,0,0,0,1.988,4.766,7.12,9.517,4.808,0,0,0,0,4.84,21.626,42.504,76.45,53.24,0,0,0,0,0,257,494,1115,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,32,33,0,0,0,0,0,2.26,4.82,14.4,12.1,0,0,0,0,0,-1.03,-3.92,-1.75,0,0,0,0,0,7618,10110,10140,10024,6546,3582,1648,460,48,38,76,134,160,242,226,260,260,48,210,514,746,926,1010,1070,884,368,48,13.329,34.673,52.69,65.809,74.148,68.115,56.43,30.194,4.613,216.987,462.268,778.282,948.45,1391.582,1366.796,1468.204,1289.2,232.32,8.2
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929,3927,3542,3003,847,0,0,0,0,1,4,7,14,11,0,0,0,0,16,44,84,108,44,0,0,0,0,1.988,4.766,7.092,9.08,4.808,0,0,0,0,4.84,21.626,43.582,71.61,53.24,0,0,0,0,0,257,493,1039,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,33,0,0,0,0,0,2.26,4.84,13.3,12.1,0,0,0,0,0,-1.03,-4.41,-1.75,0,0,0,0,0,7630,10110,10282,9960,6534,3582,1592,438,48,37,74,132,158,236,214,232,238,48,206,506,734,900,952,976,808,346,48,13.204,34.191,52.181,64.829,72.332,65.179,52.301,28.08,4.613,214.886,453.547,769.218,945.905,1375.985,1324.907,1348.7,1182.72,232.32,6.8
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929,4004,3465,3619,847,0,0,0,0,1,4,7,15,11,0,0,0,0,16,44,88,112,44,0,0,0,0,1.988,4.738,7.12,10.011,4.808,0,0,0,0,4.84,22.704,42.504,79.178,53.24,0,0,0,0,0,256,494,1108,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,32,33,0,0,0,0,0,2.28,4.82,14.05,12.1,0,0,0,0,0,-1.52,-3.92,-2.99,0,0,0,0,0,7694,10360,10330,11180,7254,4150,2194,614,48,38,76,134,160,242,226,260,260,48,210,514,746,926,1010,1070,884,368,48,13.64,35.098,53.068,66.623,75.745,71.002,60.938,32.581,4.613,226.72,473.247,795.112,970.341,1441.536,1432.102,1548.928,1349.216,232.32,16.1
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929,5236,3003,3003,847,0,0,0,0,1,6,6,14,11,0,0,0,0,36,96,120,162,66,0,0,0,0,1.988,6.599,6.091,9.08,4.808,0,0,0,0,4.84,37.84,36.894,71.61,53.24,0,0,0,0,0,394,423,1039,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,57,55,0,0,0,0,0,3.78,4.14,13.3,12.1,0,0,0,0,0,-4,-3.57,-1.75,0,0,0,0,0,7722,12868,10862,10656,7314,3410,1438,438,48,38,80,144,176,280,230,210,238,48,238,630,904,1190,1226,1032,786,346,48,13.543,38.695,57.94,72.298,82.942,64.9,47.459,28.08,4.613,232.051,512.301,886.817,1148.832,1753.81,1483.711,1201.564,1182.72,232.32,8
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929,4081,3080,3003,847,0,0,0,0,1,4,7,14,11,0,0,0,0,16,44,84,108,44,0,0,0,0,1.988,4.667,6.528,9.08,4.808,0,0,0,0,4.84,23.584,41.734,71.61,53.24,0,0,0,0,0,255,499,1039,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,33,0,0,0,0,0,2.33,5.24,13.3,12.1,0,0,0,0,0,-1.92,-3.57,-1.75,0,0,0,0,0,7610,10350,9538,9576,6222,3158,1460,438,48,37,74,132,158,236,214,232,238,48,206,506,734,900,952,976,808,346,48,12.699,33.366,50.682,62.104,67.974,59.549,49.573,28.08,4.613,215.816,457.095,778.481,963.525,1405.75,1313.299,1308.044,1182.72,232.32,14.3
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929,4697,3080,3003,847,0,0,0,0,1,4,7,14,11,0,0,0,0,16,44,84,108,44,0,0,0,0,1.988,5.217,6.528,9.08,4.808,0,0,0,0,4.84,21.692,41.734,71.61,53.24,0,0,0,0,0,247,499,1039,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,33,0,0,0,0,0,1.94,5.24,13.3,12.1,0,0,0,0,0,-1.06,-3.57,-1.75,0,0,0,0,0,7802,11598,10258,10200,6846,3334,1460,438,48,37,74,132,158,236,214,232,238,48,206,506,734,900,952,976,808,346,48,13.366,34.708,52.749,65.473,72.998,62.209,49.573,28.08,4.613,210.639,449.527,765.959,934.68,1349.764,1271.675,1308.044,1182.72,232.32,9.2
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929,4158,3003,3003,847,0,0,0,0,1,4,6,14,11,0,0,0,0,16,40,80,108,44,0,0,0,0,1.988,4.54,6.091,9.08,4.808,0,0,0,0,4.84,24.772,36.894,71.61,53.24,0,0,0,0,0,254,423,1039,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,33,0,0,0,0,0,2.42,4.14,13.3,12.1,0,0,0,0,0,-2.46,-3.57,-1.75,0,0,0,0,0,7626,10488,9474,9564,6222,3102,1438,438,48,36,72,130,152,224,186,210,238,48,202,494,708,842,858,900,786,346,48,12.492,32.703,49.331,59.683,64.137,54.943,47.459,28.08,4.613,214.983,444.335,776.663,949.604,1367.116,1196.215,1201.564,1182.72,232.32,14.3
